Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Vector Airport Systems,https://www.crunchbase.com/organization/vector-airport-systems,"Herndon, Virginia, United States",,Active,For Profit,,,2005-01-01,day,Aerospace
Atkinson Aeronautics & Technology,https://www.crunchbase.com/organization/atkinson-aeronautics-technology,"Fredericksburg, Virginia, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Cyber Security, Information Technology"
Icon Aerospace,https://www.crunchbase.com/organization/icon-aerospace,"Monroe, North Carolina, United States","Icon Aerospace is an FAA, EASA-approved repair station that offers the testing, repair, and overhaul of a variety of aircraft components, including avionics, instruments, electronics, and accessories. Bench technician, line service, and general customer and technical support are all included. They put together Team Icon, a group of specialists with experience handling and servicing both commercial and military aircraft components, under their guidance.",Active,For Profit,,,2009-01-01,year,"Aerospace, Customer Service, Electronics, Technical Support"
Aviation Spectrum Resources,https://www.crunchbase.com/organization/aviation-spectrum-resources,"Annapolis, Maryland, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Service Industry"
Rapid Scan 3D,https://www.crunchbase.com/organization/rapid-scan-3d,"Signal Hill, California, United States","Rapid Scan 3D is an innovative company that specializes in 3D metrology technology, providing manufacturers with the best hardware and software for designing and improving products. Their line of 3D scanning hardware provides clients the highest quality 3D data collection while their software delivers best-in-class inspection and reverse engineering tools. Their clients vary from aerospace, automotive, consumer products, medical, heritage preservation and art, and even for the consumer for 3D printed figurines. They provide services that include 3D scanning, reverse engineering, and modeling, inspection, 3D printing, training, and equipment rentals.",Active,For Profit,,,2004-01-01,year,"3D Printing, Aerospace, Automotive, Manufacturing, Mechanical Engineering, Medical, Software, Training"
Silicis Technologies,https://www.crunchbase.com/organization/silicis-technologies,"Westfield, Indiana, United States","Provide unobtrusive solutions that are an extension to the officer, agent, or Warfighter allowing increased levels of situational awareness which require no piloting or direct user input.  Silicis robots allow for customer-robot missions to be completed simultaneously with person and robot operating independently of the other.  This parallel mission flow brings a new level of safety never experienced before.  their commitment to quality and innovation will bring robotics to the field like you've never seen before.",Active,For Profit,,,2008-03-01,day,"Aerospace, Industrial Automation, Robotics"
Avantair,https://www.crunchbase.com/organization/avantair,"Clearwater, Florida, United States","Avantair provides solutions for all of your private travel needs. If you're a frequent flyer, enjoy the benefits of travel with no check-ins, no security lines, no lost baggage and no layovers. Whether you're interested in fractional aircraft ownership, leasing or travel cards, Avantair has a program that's right for you!",Active,For Profit,,,2003-01-01,year,Air Transportation
Corvado,https://www.crunchbase.com/organization/corvado,"Atlanta, Georgia, United States",,Active,For Profit,,,2007-01-01,day,"Air Transportation, Apps, Cloud Data Services, Compliance, Finance, Information Technology, Software, Transportation"
Illuminair Support,https://www.crunchbase.com/organization/illuminair-support,"Florida, New York, United States",,Active,For Profit,,,2003-01-01,day,Aerospace
CityServiceValcon,https://www.crunchbase.com/organization/cityservicevalcon,"Kalispell, Montana, United States",,Active,For Profit,,,2003-01-01,year,"Air Transportation, Energy, Logistics, Oil and Gas"
Advanced Bellows,https://www.crunchbase.com/organization/advanced-bellows,"Camarillo, California, United States",,Active,For Profit,,,2009-01-01,day,"Aerospace, Automotive, Energy, Industrial Manufacturing, Manufacturing, Sales"
Tier 1 Engineering,https://www.crunchbase.com/organization/tier-1-engineering,"Santa Ana, California, United States",,Active,For Profit,,,2009-01-01,day,"Aerospace, Manufacturing, Professional Services, Service Industry"
Thrust Flight,https://www.crunchbase.com/organization/thrust-flight,"Addison, Texas, United States",,Active,For Profit,,,2008-01-01,year,"Aerospace, Education, Training"
Blue Islands,https://www.crunchbase.com/organization/blue-islands,"Jersey, Arkansas, United States","Blue Islands is a regional airline that operates flights. Their services include scheduled flights, ad-hoc charters, series charters, group travel, sports teams, and corporate travel. Their fleet consists entirely of ATR turboprop aircraft, which are recognized as the most fuel-efficient aircraft in their category.",Active,For Profit,,,2006-01-01,year,"Aerospace, Air Transportation, Fleet Management, Travel"
First Call Environmental,https://www.crunchbase.com/organization/first-call-environmental,"Ashland, Virginia, United States","First Call is a full-service Emergency Response firm. Since its founding, they have grown to meet the needs of their clients who face a myriad of technical and regulatory issues when it comes to spill management, environmental remediation, and management of waste streams. They help their clients find better solutions that are more sustainable and environmentally friendly in a complex regulatory environment. They will also continue to focus on being a positive influence in their community, and above all, be responsive and results-oriented for their customers.",Active,For Profit,,,2009-01-01,year,"Air Transportation, Environmental Consulting, Marine Technology, Transportation"
Factory Direct Models,https://www.crunchbase.com/organization/factory-direct-models,"Mesa, Arizona, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
World Star Aviation,https://www.crunchbase.com/organization/world-star-aviation,"San Francisco, California, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Financial Services"
Czero,https://www.crunchbase.com/organization/czero,"Fort Collins, Colorado, United States","A mechanical engineering firm specialized in early-stage R&D, Czero helps innovators innovate. Czero partners with clients worldwide in the automotive, oil and gas, clean technology and other industries to improve machine performance and efficiency, integrate new technologies into complex systems and solve real-world energy challenges quickly and cost effectively.  Czero’s engineering team has special expertise in advanced machine design, custom gensets, high-bandwidth hydraulics, automotive powertrains, conventional and alternative fuel systems, valve systems, hybrid vehicles, energy recovery and emissions reduction.  As an expert in these domains, Czero frequently partners with industry and university researchers on innovation R&D projects sponsored in part by the U.S. Departments of Defense and Energy.  The firm also helps startups and investors determine technology feasibility, evaluate differentiation from existing products, establish technical programs, improve product profitability through smart engineering, and take products from concept to high-volume production faster with less risk.  Founded in 2007, Czero is an in-house partner of Colorado State University’s Energy Institute at the Powerhouse Energy Campus in Fort Collins, Colorado.  In 2015, Czero won the Colorado Companies to Watch award for significant contributions to the growth and strength of Colorado’s economy. In the same year, Czero was among the Top 10 Engineering Companies, with a rank of 923 overall, on the Inc. 5000 list of fastest-growing private companies in the United States.",Active,For Profit,,,2007-01-01,year,"Aerospace, Automotive, Clean Energy, CleanTech, Energy, Mechanical Engineering, Oil and Gas"
United Space Structures,https://www.crunchbase.com/organization/united-space-structures,"Washington, District of Columbia, United States","United Space Structures is a development, design, and construction company engaged in the manufacture of space structures. It is based in Washington, District of Columbia.",Active,For Profit,,,2007-01-01,day,"Aerospace, Construction, Manufacturing, Real Estate, Robotics"
Comlux,https://www.crunchbase.com/organization/comlux,"Indianapolis, Indiana, United States",,Active,For Profit,,,2003-01-01,year,"Air Transportation, Cloud Management, Interior Design"
