Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
TurbineAero,https://www.crunchbase.com/organization/turbineaero,"Chandler, Arizona, United States","TurbineAero is the world’s leading independent aerospace component maintenance, repair, and overhaul service providers focused on APUs and related products. The businesses provide military, commercial, and regional airline customers with a comprehensive maintenance solution for their legacy and new APU engine models. The combined entity provides global coverage from two modern facilities located in Chandler, Arizona, and Chonburi, Thailand. In addition, it is a provider of hot-section component manufacturing and repair services for original equipment manufacturers, aircraft operators, and repair and overhaul providers, offering extensive and unique capabilities, including complex machining, engineering, inspection, non-destructive testing, and thermal coatings in its Tempe, Arizona facility. ",Active,For Profit,,,1977-01-01,year,"Aerospace, Air Transportation"
Electrotek Corporation,https://www.crunchbase.com/organization/electrotek-corporation,"Oak Creek, Wisconsin, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Hardware, Manufacturing"
Verify,https://www.crunchbase.com/organization/verify-0e0a,"Irvine, California, United States","To be the global leader in Supplier Performance Management solutions. Partnering with their customers, they deliver responsive and value-optimized services that consistently satisfy their customers and drive improved performance. Verify is committed to the highest standards of integrity, innovation, and excellence. As a global company, they conduct all business activities with respect for diversity and with social and environmental responsibility. What started in 1976 as an aerospace source inspection operation has grown into a global Supplier Performance Management (SPM) service company for aerospace, defense and other quality critical industries. Verify supports over 400 customers at more than 7,000 supplier locations in 43 countries helping customers receive quality product on-time from their suppliers. Effective Supplier Performance Management reduces costs. Receiving quality product on-time from suppliers improves competitiveness and operational efficiencies. Verify’s supplier quality and delivery assurance services include providing the qualified resources to perform the tasks, the best-practice processes to ensure tasks are properly performed, and the online systems to manage data and analytics that elevate service and supplier performance while reducing the overall cost of quality.",Active,For Profit,,Women Led,1976-01-01,year,Aerospace
Holt Integrated Circuits,https://www.crunchbase.com/organization/holt-integrated-circuits,"Mission Viejo, California, United States",,Active,For Profit,,,1976-01-01,year,"Aerospace, Electronics, Industrial, Semiconductor"
"Turbine Controls, Inc.",https://www.crunchbase.com/organization/turbine-controls-inc,"Bloomfield, Connecticut, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Manufacturing"
SEAKR Engineering,https://www.crunchbase.com/organization/seakr-engineering,"Centennial, Colorado, United States","SEAKR Engineering designs and manufactures avionics, processing, and data management systems as well as other space-qualified electronics.",Active,For Profit,,,1983-01-01,day,"Aerospace, Hardware, Manufacturing, Mechanical Engineering, Security, Software Engineering"
Barrios Technology,https://www.crunchbase.com/organization/barrios-technology,"Houston, Texas, United States",,Active,For Profit,,,1980-01-01,day,"Aerospace, Software Engineering"
AH Group,https://www.crunchbase.com/organization/ah-group,"Troy, Michigan, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Oil and Gas, Supply Chain Management"
Aviation Equipment Processing,https://www.crunchbase.com/organization/aviation-equipment-processing,"Costa Mesa, California, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
RAM Manufacturing Company,https://www.crunchbase.com/organization/ram-manufacturing-company,"George, Iowa, United States","RAM Manufacturing Company designs and manufactures solenoids and valves for NASA, military, undersea submersibles, and commercial applications. Its products include linear solenoids, rotary solenoids, and check and relief valves. The company serves its customers worldwide.",Active,For Profit,,,1975-01-01,year,"Aerospace, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Product Design"
CNC Industries,https://www.crunchbase.com/organization/cnc-industries,"Fort Wayne, Indiana, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Automotive, Industrial Manufacturing, Manufacturing, Transportation"
Gamma Aerospace,https://www.crunchbase.com/organization/gamma-aerospace,"Mansfield, Texas, United States",Gamma Aerospace provides engineered airframe and flight component manufacturing services tailored to the specific requirements of aerospace companies.,Active,For Profit,,,1971-01-01,year,"Aerospace, Manufacturing"
Cassavant Machining,https://www.crunchbase.com/organization/cassavant-machining,"Phoenix, Arizona, United States",,Active,For Profit,,,1973-01-01,day,"Aerospace, Machinery Manufacturing, Manufacturing"
Saltchuk,https://www.crunchbase.com/organization/saltchuk,"Seattle, Washington, United States",,Active,For Profit,,,1982-01-01,year,"Air Transportation, Logistics, Marine Transportation"
VAS Aero Services,https://www.crunchbase.com/organization/vas-aero-services,"Boca Raton, Florida, United States","VAS Aero Services is a provider of aftermarket aviation component services and distribution. The Company sources, warehouses, and markets aftermarket components across a broad range of aircraft and engine platforms and provides related services to airlines, financing companies, and MRO providers from strategically located facilities in Florida, Washington, Kansas, and the United Kingdom. Sales and marketing operations are supported by a global network of offices covering key markets and customers across the Americas, Europe, and Asia.",Active,For Profit,,,1979-01-01,year,"Aerospace, Service Industry"
