Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Nova-Tech Engineering,https://www.crunchbase.com/organization/nova-tech-engineering,"Lynnwood, Washington, United States","Nova-Tech is a registered business based out of Lynnwood, WA. The company maintains a staff of about 75 mechanical, electrical, and controls engineers, as well as project managers, manufacturing engineers, and quality assurance personnel, who manage our fabrication and integration activities. Nova-Tech strives to stay current with trends in the aerospace industry and is continually pushing for new technologies to improve the products it provides to its customers. Nova-Tech works with other companies that are leaders in their field to provide the best solution using the most up-to-date technology. Nova-Tech uses many best-in-class design and analysis tools to enhance its capabilities in order to ensure that it continually provides quality and innovative solutions for our customers.",Active,For Profit,Undisclosed,,1992-01-01,year,"Aerospace, Manufacturing"
HRD Aero Systems,https://www.crunchbase.com/organization/hrd-aero-systems,"Valencia, California, United States",,Active,For Profit,,,1985-01-01,year,"Aerospace, Air Transportation"
American Turbo Systems,https://www.crunchbase.com/organization/american-turbo-systems,"Tucson, Arizona, United States","American Turbo Systems offers repair capability including welding, precision grinding, curve grinding, and balancing. They produce products that utilize the TT10-1 gas turbine engine and the A/M32C-10C air cycle expansion turbine. Using capability, including precision grinding, welding, and Gleason Curvic grinding, they provide service to their own overhaul shop as well as other overhaul facilities.",Active,For Profit,,,1992-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Military"
Kansas Aviation of Independence LLC,https://www.crunchbase.com/organization/kansas-aviation-of-independence-llc,"Independence, Kansas, United States","Kansas Aviation of Independence LLC engages in the overhaul and repair of oil, air, and fuel related engine accessories.",Active,For Profit,Venture - Series Unknown,,1992-01-01,year,Aerospace
Ark Transportation,https://www.crunchbase.com/organization/ark-transportation,"Cleveland, Ohio, United States","Ark Transportation is a logistics company that specializes in air freight, trade show, warehousing, and fulfillment. It provides customers with the highest quality and most efficient service to move their freight and products. It was founded in 1991 and headquartered in Cleveland, Ohio.",Active,For Profit,,,1991-01-01,year,"Air Transportation, Freight Service, Logistics"
MWAA,https://www.crunchbase.com/organization/mwaa,"Washington, District of Columbia, United States",,Active,For Profit,,,1987-01-01,year,"Air Transportation, Travel"
Able Cargo,https://www.crunchbase.com/organization/able-cargo,"Compton, California, United States",,Active,For Profit,,,1985-01-01,year,"Air Transportation, Freight Service, Logistics, Marine Transportation, Shipping, Transportation"
Air Power,https://www.crunchbase.com/organization/air-power,"Arlington, Texas, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Retail, Supply Chain Management"
K2 Aviation,https://www.crunchbase.com/organization/k2-aviation,"Talkeetna, Alaska, United States",,Active,For Profit,,,1986-01-01,year,"Aerospace, Air Transportation, Management Consulting, Tourism, Travel Agency"
AAA Air Support,https://www.crunchbase.com/organization/aaa-air-support,"Gardena, California, United States","AAA Air Support specialize in the roll forming of aerospace parts.  Roll forming is a process, in which a coil or strip of metal, continuously passes through shaping rollers and dies, forming a desired profile.At AAA Air Support, they have the capability of manufacturing aerospace roll form sections up to 75 feet in length.  They also produce custom, “one off” sections, or production runs.",Active,For Profit,,,1994-01-01,year,"Air Transportation, Manufacturing, Precious Metals, Transportation"
Syndetix Incorporated,https://www.crunchbase.com/organization/syndetix-incorporated,"Las Cruces, New Mexico, United States",,Active,For Profit,,,1985-01-01,day,"Aerospace, Manufacturing, Mechanical Engineering, Security"
Aircraft Inventory Management & Services,https://www.crunchbase.com/organization/aircraft-inventory-management-services,"Dallas, Texas, United States","Aircraft Inventory Management & Services provides MROs, repair stations, airlines, and distributors. Their customers contact through email, phone, and online applications.",Active,For Profit,,,1994-01-01,year,"Aerospace, Hardware, Shipping"
AirCharter.com & FlightTime,https://www.crunchbase.com/organization/flighttime,"Boston, Massachusetts, United States","FlightTime.com, formerly Flight Time Corporation, becomes The Global Aviation Network with the acquisition of Wyvern Ltd. and Mach-1. Since 1985, FlightTime.com has specialized in providing premium air charter to travelers worldwide. FlightTime.com’s expert knowledge of global air transportation has made us the leading provider of air charter services worldwide. FlightTime.com’s extensive presence with offices in Boston, New York, Washington D.C., Atlanta, Miami, San Francisco, Los Angeles, London, Amsterdam, Bremen, and Milan puts us in a unique position to ensure that even the most complex travel missions, whether domestic or international, are a success. LAS VEGAS, NEVADA, February 2, 2000 Flight Time Corporation, the global leader in air charter, today announced it will acquire Wyvern Ltd., an industry-leading safety and compliance auditing firm, and MACH-1 Software Corporation, a provider of aviation enterprise management software, and rename the company FlightTime.com. FlightTime.com will leverage the well-known safety and superior technology components associated with Wyvern and MACH-1 with the company’s existing e-commerce site AirCharter.com to create the first, audited global aviation network. FlightTime.com also announced it has received substantial financial backing from Southeast Interactive Technology Funds (SEI) and BancBoston Ventures to fund the company’s rapid growth, extensive future technology investments and commitment toward the marketing and distribution of charter going forward. “Until now, the charter industry has lacked a single one-stop resource to find and book aircraft from an aviation network, ” said Robert McBride, president of FlightTime.com. “With these acquisitions and new funds, FlightTime.com will integrate global supply and distribution to create an “end-to-end” network built on a single platform, providing real-time access to a global fleet of audited aircraft residing on a single, intelligent system via the Internet.” The acquisition of Wyvern Ltd. is one component of FlightTime.com’s move to create a seamless and fully integrated solution for the aviation industry by using the company’s extensive expertise and objective information on the safety, quality and service of specific aircraft and operators on four continents. The comprehensive standards of performance provided by Wyvern cover areas of operations, auditing, management and administration, flight operations and maintenance. Wyvern Ltd. will operate independently of FlightTime.com as a wholly-owned subsidiary. “Wyvern reinforces FlightTime.com’s commitment to providing a world-class aviation solution,” said Walter Lamon, III, president of Wyvern Ltd. “They intend to extend the network aggressively over the next eighteen months as part of their goal to create a fully audited network.” “Incorporating Wyvern data into the FlightTime.com business is an important step in their ability to offer global access to the most credible and reliable safety information in the aviation industry, ” said Jane McBride, founder and chief executive officer of Flight Time. “Their clients depend on operators cleared by Wyvern, which is synonymous with quality, safety and reliability.” MACH-1’s advanced technology and design will provide the technological infrastructure for FlightTime.com. MACH-1 is the most advanced software product available to the general and business aviation market that integrates a variety of complex aviation software functions into a seamless system, increasing productivity, supporting extensive business and industry intelligence, and eliminating data-entry duplication. With the acquisition, FlightTime.com has purchased the exclusive global aviation rights to use Visual Knowledge™, the proprietary development platform upon which MACH-1 is built. The unique design of FlightTime.com’s web-based program will allow operators using the network to book aircraft from other operators participating in the system.",Active,For Profit,Series B,Women Founded,1985-01-01,year,"Air Transportation, Enterprise Software, Internet, Project Management, Software Engineering"
Sigma Aerospace Metals,https://www.crunchbase.com/organization/sigma-aerospace-metals,"Hauppauge, New York, United States","Sigma Aerospace Metals is an aerospace metals supplier. Their services includes heat treating, non destructive testing, ultra sonic inspection, trepanning , perforating, chemical milling, planing, grinding, circle cutting, and polishing. They offers customer support through email and phone contact.",Active,For Profit,,,1994-01-01,year,"Aerospace, Quality Assurance, Wholesale"
